,id,title,overview,release_date,popularity,vote_average,vote_count
13989,10184,He's Just Not That Into You,"Have you ever sat by the phone wondering why he said he would call, but didn't, or you can't figure out why she doesn't want to sleep with you anymore, or why your relationship just isn't going to the next level... they're just not that into you. Gigi just wants a man who says he'll call—and does—while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who sees nothing  wrong with the status quo. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy, or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.",2009-02-06,6.9137,6.624,3957
13990,3635,Girl with a Pearl Earring,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.",2003-12-12,6.0952,6.627,1453
13991,720755,The Kid Detective,"A once-celebrated kid detective, now 31, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.",2020-10-16,0.8638,6.6,455
13992,244539,Infinitely Polar Bear,"A manic-depressive mess of a father tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.",2014-01-18,1.9182,6.623,389
13993,9913,The Skeleton Key,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,2005-07-29,6.499,6.621,2216
13994,9410,Great Expectations,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences.",1998-01-30,1.7467,6.623,664
13995,513045,Stuber,"After crashing his car, a cop who's recovering from eye surgery recruits an Uber driver to help him catch a heroin dealer. The mismatched pair soon find themselves in for a wild day of stakeouts and shootouts as they encounter the city's seedy side.",2019-07-11,5.3011,6.622,1365
13996,417812,Wildlife,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",2018-09-23,1.326,6.622,760
13997,334524,Gold,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",2016-02-03,2.9048,6.6,1710
13998,298618,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",2023-06-13,10.624,6.62,4829
13999,44865,The Grandmaster,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.",2013-01-10,7.0493,6.616,948
14000,17609,Antichrist,"A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.",2009-05-20,4.5761,6.621,2756
14001,10664,[REC]²,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.",2009-09-15,1.798,6.6,2128
14002,3573,Emma,"Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightley.",1996-08-02,1.7234,6.621,651
14003,544,There's Something About Mary,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",1998-07-15,4.8903,6.621,5192
14004,552688,The Mother,"A deadly female assassin comes out of hiding to protect the daughter that she gave up years before, while on the run from dangerous men.",2023-05-04,3.5786,6.6,1374
14005,507086,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",2022-06-01,12.3994,6.619,6825
14006,11372,The Eagle Has Landed,"When the Nazi high command learns in late 1943 that Winston Churchill will be spending time at a country estate in Norfolk, it hatches an audacious scheme to kidnap the prime minister and spirit him to Germany for enforced negotiations with Hitler.",1976-12-24,2.481,6.629,369
14007,11300,Something Wild,"A free-spirited woman ""kidnaps"" a yuppie for a weekend of adventure. But the fun quickly takes a dangerous turn when her ex-con husband shows up.",1986-11-07,1.2794,6.6,374
14008,8834,Conspiracy Theory,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",1997-08-08,2.8858,6.62,1576
14009,549,Basquiat,"The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity.",1996-08-09,1.0726,6.6,305
14010,36819,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",1981-07-13,3.0883,6.619,1108
14011,27958,Cruising,"When New York is caught in the grip of a sadistic serial killer who preys on patrons of the city's underground bars, young rookie Steve Burns infiltrates the S&M subculture to try and lure him out of the shadows.",1980-02-15,2.6481,6.6,602
14012,20306,Swimming with Sharks,"Guy is a young film executive who's willing to do whatever it takes to make it in Hollywood. He begins working for famed producer Buddy Ackerman, a domineering, manipulative, coldhearted boss. When Guy also finds out that his cynical girlfriend, Dawn, has been using sex as a career move, he reaches his limit. Guy decides to exact revenge on Buddy by kidnapping him and subjecting him to cruel and unusual punishment.",1994-09-10,1.6918,6.6,328
14013,8738,The Final Countdown,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.",1980-01-31,3.3184,6.619,647
